Species,Trap,Latitude,Longitude,Date_month,NumMosquitos,WnvPresent,Tmax,Tmin,Tavg,DewPoint,WetBulb,PrecipTotal,Tmax_lag1,Tmax_lag2,Tmax_lag3,Tmax_lag4,Tmax_lag5,Tmax_lag6,Tmax_lag7,Tmin_lag1,Tmin_lag2,Tmin_lag3,Tmin_lag4,Tmin_lag5,Tmin_lag6,Tmin_lag7,Tavg_lag1,Tavg_lag2,Tavg_lag3,Tavg_lag4,Tavg_lag5,Tavg_lag6,Tavg_lag7,DewPoint_lag1,DewPoint_lag2,DewPoint_lag3,DewPoint_lag4,DewPoint_lag5,DewPoint_lag6,DewPoint_lag7,WetBulb_lag1,WetBulb_lag2,WetBulb_lag3,WetBulb_lag4,WetBulb_lag5,WetBulb_lag6,WetBulb_lag7,PrecipTotal_lag1,PrecipTotal_lag2,PrecipTotal_lag3,PrecipTotal_lag4,PrecipTotal_lag5,PrecipTotal_lag6,PrecipTotal_lag7,Date_week
CULEX PIPIENS/RESTUANS,T017,41.960616,-87.777189,8,9,0,81.5,61.0,71.5,55.5,62.0,0.0,75.0,74.0,76.0,70.0,66.5,72.0,81.0,63.0,59.0,57.5,54.5,56.0,63.5,57.5,69.5,67.0,67.0,62.5,61.5,68.0,69.5,63.5,57.5,54.0,48.5,50.0,59.5,53.0,65.0,61.5,59.0,54.5,55.5,62.5,60.5,0.3399999999999999,0.02,0.0,0.0,0.0,0.2,0.0,31
CULEX RESTUANS,T017,41.960616,-87.777189,8,3,0,81.5,61.0,71.5,55.5,62.0,0.0,75.0,74.0,76.0,70.0,66.5,72.0,81.0,63.0,59.0,57.5,54.5,56.0,63.5,57.5,69.5,67.0,67.0,62.5,61.5,68.0,69.5,63.5,57.5,54.0,48.5,50.0,59.5,53.0,65.0,61.5,59.0,54.5,55.5,62.5,60.5,0.3399999999999999,0.02,0.0,0.0,0.0,0.2,0.0,31
CULEX PIPIENS,T012,41.991429,-87.747113,8,3,0,81.5,61.0,71.5,55.5,62.0,0.0,75.0,74.0,76.0,70.0,66.5,72.0,81.0,63.0,59.0,57.5,54.5,56.0,63.5,57.5,69.5,67.0,67.0,62.5,61.5,68.0,69.5,63.5,57.5,54.0,48.5,50.0,59.5,53.0,65.0,61.5,59.0,54.5,55.5,62.5,60.5,0.3399999999999999,0.02,0.0,0.0,0.0,0.2,0.0,31
CULEX PIPIENS/RESTUANS,T012,41.991429,-87.747113,8,60,0,81.5,61.0,71.5,55.5,62.0,0.0,75.0,74.0,76.0,70.0,66.5,72.0,81.0,63.0,59.0,57.5,54.5,56.0,63.5,57.5,69.5,67.0,67.0,62.5,61.5,68.0,69.5,63.5,57.5,54.0,48.5,50.0,59.5,53.0,65.0,61.5,59.0,54.5,55.5,62.5,60.5,0.3399999999999999,0.02,0.0,0.0,0.0,0.2,0.0,31
CULEX RESTUANS,T012,41.991429,-87.747113,8,2,0,81.5,61.0,71.5,55.5,62.0,0.0,75.0,74.0,76.0,70.0,66.5,72.0,81.0,63.0,59.0,57.5,54.5,56.0,63.5,57.5,69.5,67.0,67.0,62.5,61.5,68.0,69.5,63.5,57.5,54.0,48.5,50.0,59.5,53.0,65.0,61.5,59.0,54.5,55.5,62.5,60.5,0.3399999999999999,0.02,0.0,0.0,0.0,0.2,0.0,31
CULEX PIPIENS,T013,41.923738,-87.785288,8,5,0,81.5,61.0,71.5,55.5,62.0,0.0,75.0,74.0,76.0,70.0,66.5,72.0,81.0,63.0,59.0,57.5,54.5,56.0,63.5,57.5,69.5,67.0,67.0,62.5,61.5,68.0,69.5,63.5,57.5,54.0,48.5,50.0,59.5,53.0,65.0,61.5,59.0,54.5,55.5,62.5,60.5,0.3399999999999999,0.02,0.0,0.0,0.0,0.2,0.0,31
CULEX PIPIENS/RESTUANS,T013,41.923738,-87.785288,8,42,1,81.5,61.0,71.5,55.5,62.0,0.0,75.0,74.0,76.0,70.0,66.5,72.0,81.0,63.0,59.0,57.5,54.5,56.0,63.5,57.5,69.5,67.0,67.0,62.5,61.5,68.0,69.5,63.5,57.5,54.0,48.5,50.0,59.5,53.0,65.0,61.5,59.0,54.5,55.5,62.5,60.5,0.3399999999999999,0.02,0.0,0.0,0.0,0.2,0.0,31
CULEX RESTUANS,T013,41.923738,-87.785288,8,13,0,81.5,61.0,71.5,55.5,62.0,0.0,75.0,74.0,76.0,70.0,66.5,72.0,81.0,63.0,59.0,57.5,54.5,56.0,63.5,57.5,69.5,67.0,67.0,62.5,61.5,68.0,69.5,63.5,57.5,54.0,48.5,50.0,59.5,53.0,65.0,61.5,59.0,54.5,55.5,62.5,60.5,0.3399999999999999,0.02,0.0,0.0,0.0,0.2,0.0,31
CULEX PIPIENS,T236,41.994679,-87.770899,8,31,0,81.5,61.0,71.5,55.5,62.0,0.0,75.0,74.0,76.0,70.0,66.5,72.0,81.0,63.0,59.0,57.5,54.5,56.0,63.5,57.5,69.5,67.0,67.0,62.5,61.5,68.0,69.5,63.5,57.5,54.0,48.5,50.0,59.5,53.0,65.0,61.5,59.0,54.5,55.5,62.5,60.5,0.3399999999999999,0.02,0.0,0.0,0.0,0.2,0.0,31
CULEX PIPIENS/RESTUANS,T236,41.994679,-87.770899,8,54,0,81.5,61.0,71.5,55.5,62.0,0.0,75.0,74.0,76.0,70.0,66.5,72.0,81.0,63.0,59.0,57.5,54.5,56.0,63.5,57.5,69.5,67.0,67.0,62.5,61.5,68.0,69.5,63.5,57.5,54.0,48.5,50.0,59.5,53.0,65.0,61.5,59.0,54.5,55.5,62.5,60.5,0.3399999999999999,0.02,0.0,0.0,0.0,0.2,0.0,31
CULEX RESTUANS,T236,41.994679,-87.770899,8,16,0,81.5,61.0,71.5,55.5,62.0,0.0,75.0,74.0,76.0,70.0,66.5,72.0,81.0,63.0,59.0,57.5,54.5,56.0,63.5,57.5,69.5,67.0,67.0,62.5,61.5,68.0,69.5,63.5,57.5,54.0,48.5,50.0,59.5,53.0,65.0,61.5,59.0,54.5,55.5,62.5,60.5,0.3399999999999999,0.02,0.0,0.0,0.0,0.2,0.0,31
CULEX PIPIENS,T155,41.776156,-87.778927,8,1,0,81.5,61.0,71.5,55.5,62.0,0.0,75.0,74.0,76.0,70.0,66.5,72.0,81.0,63.0,59.0,57.5,54.5,56.0,63.5,57.5,69.5,67.0,67.0,62.5,61.5,68.0,69.5,63.5,57.5,54.0,48.5,50.0,59.5,53.0,65.0,61.5,59.0,54.5,55.5,62.5,60.5,0.3399999999999999,0.02,0.0,0.0,0.0,0.2,0.0,31
CULEX PIPIENS/RESTUANS,T155,41.776156,-87.778927,8,3,0,81.5,61.0,71.5,55.5,62.0,0.0,75.0,74.0,76.0,70.0,66.5,72.0,81.0,63.0,59.0,57.5,54.5,56.0,63.5,57.5,69.5,67.0,67.0,62.5,61.5,68.0,69.5,63.5,57.5,54.0,48.5,50.0,59.5,53.0,65.0,61.5,59.0,54.5,55.5,62.5,60.5,0.3399999999999999,0.02,0.0,0.0,0.0,0.2,0.0,31
CULEX RESTUANS,T155,41.776156,-87.778927,8,2,0,81.5,61.0,71.5,55.5,62.0,0.0,75.0,74.0,76.0,70.0,66.5,72.0,81.0,63.0,59.0,57.5,54.5,56.0,63.5,57.5,69.5,67.0,67.0,62.5,61.5,68.0,69.5,63.5,57.5,54.0,48.5,50.0,59.5,53.0,65.0,61.5,59.0,54.5,55.5,62.5,60.5,0.3399999999999999,0.02,0.0,0.0,0.0,0.2,0.0,31
CULEX PIPIENS/RESTUANS,T077,41.778748,-87.586427,8,2,0,81.5,61.0,71.5,55.5,62.0,0.0,75.0,74.0,76.0,70.0,66.5,72.0,81.0,63.0,59.0,57.5,54.5,56.0,63.5,57.5,69.5,67.0,67.0,62.5,61.5,68.0,69.5,63.5,57.5,54.0,48.5,50.0,59.5,53.0,65.0,61.5,59.0,54.5,55.5,62.5,60.5,0.3399999999999999,0.02,0.0,0.0,0.0,0.2,0.0,31
CULEX PIPIENS,T066,41.77166,-87.703047,8,7,0,81.5,61.0,71.5,55.5,62.0,0.0,75.0,74.0,76.0,70.0,66.5,72.0,81.0,63.0,59.0,57.5,54.5,56.0,63.5,57.5,69.5,67.0,67.0,62.5,61.5,68.0,69.5,63.5,57.5,54.0,48.5,50.0,59.5,53.0,65.0,61.5,59.0,54.5,55.5,62.5,60.5,0.3399999999999999,0.02,0.0,0.0,0.0,0.2,0.0,31
CULEX PIPIENS/RESTUANS,T066,41.77166,-87.703047,8,17,0,81.5,61.0,71.5,55.5,62.0,0.0,75.0,74.0,76.0,70.0,66.5,72.0,81.0,63.0,59.0,57.5,54.5,56.0,63.5,57.5,69.5,67.0,67.0,62.5,61.5,68.0,69.5,63.5,57.5,54.0,48.5,50.0,59.5,53.0,65.0,61.5,59.0,54.5,55.5,62.5,60.5,0.3399999999999999,0.02,0.0,0.0,0.0,0.2,0.0,31
CULEX PIPIENS,T008,42.008314,-87.777921,8,13,0,81.5,61.0,71.5,55.5,62.0,0.0,75.0,74.0,76.0,70.0,66.5,72.0,81.0,63.0,59.0,57.5,54.5,56.0,63.5,57.5,69.5,67.0,67.0,62.5,61.5,68.0,69.5,63.5,57.5,54.0,48.5,50.0,59.5,53.0,65.0,61.5,59.0,54.5,55.5,62.5,60.5,0.3399999999999999,0.02,0.0,0.0,0.0,0.2,0.0,31
CULEX PIPIENS/RESTUANS,T008,42.008314,-87.777921,8,136,0,81.5,61.0,71.5,55.5,62.0,0.0,75.0,74.0,76.0,70.0,66.5,72.0,81.0,63.0,59.0,57.5,54.5,56.0,63.5,57.5,69.5,67.0,67.0,62.5,61.5,68.0,69.5,63.5,57.5,54.0,48.5,50.0,59.5,53.0,65.0,61.5,59.0,54.5,55.5,62.5,60.5,0.3399999999999999,0.02,0.0,0.0,0.0,0.2,0.0,31
CULEX RESTUANS,T008,42.008314,-87.777921,8,25,0,81.5,61.0,71.5,55.5,62.0,0.0,75.0,74.0,76.0,70.0,66.5,72.0,81.0,63.0,59.0,57.5,54.5,56.0,63.5,57.5,69.5,67.0,67.0,62.5,61.5,68.0,69.5,63.5,57.5,54.0,48.5,50.0,59.5,53.0,65.0,61.5,59.0,54.5,55.5,62.5,60.5,0.3399999999999999,0.02,0.0,0.0,0.0,0.2,0.0,31
CULEX PIPIENS,T151,41.916265,-87.800515,8,2,0,81.5,61.0,71.5,55.5,62.0,0.0,75.0,74.0,76.0,70.0,66.5,72.0,81.0,63.0,59.0,57.5,54.5,56.0,63.5,57.5,69.5,67.0,67.0,62.5,61.5,68.0,69.5,63.5,57.5,54.0,48.5,50.0,59.5,53.0,65.0,61.5,59.0,54.5,55.5,62.5,60.5,0.3399999999999999,0.02,0.0,0.0,0.0,0.2,0.0,31
CULEX PIPIENS/RESTUANS,T151,41.916265,-87.800515,8,63,0,81.5,61.0,71.5,55.5,62.0,0.0,75.0,74.0,76.0,70.0,66.5,72.0,81.0,63.0,59.0,57.5,54.5,56.0,63.5,57.5,69.5,67.0,67.0,62.5,61.5,68.0,69.5,63.5,57.5,54.0,48.5,50.0,59.5,53.0,65.0,61.5,59.0,54.5,55.5,62.5,60.5,0.3399999999999999,0.02,0.0,0.0,0.0,0.2,0.0,31
CULEX RESTUANS,T151,41.916265,-87.800515,8,23,0,81.5,61.0,71.5,55.5,62.0,0.0,75.0,74.0,76.0,70.0,66.5,72.0,81.0,63.0,59.0,57.5,54.5,56.0,63.5,57.5,69.5,67.0,67.0,62.5,61.5,68.0,69.5,63.5,57.5,54.0,48.5,50.0,59.5,53.0,65.0,61.5,59.0,54.5,55.5,62.5,60.5,0.3399999999999999,0.02,0.0,0.0,0.0,0.2,0.0,31
CULEX PIPIENS,T233,42.009876,-87.807277,8,4,0,81.5,61.0,71.5,55.5,62.0,0.0,75.0,74.0,76.0,70.0,66.5,72.0,81.0,63.0,59.0,57.5,54.5,56.0,63.5,57.5,69.5,67.0,67.0,62.5,61.5,68.0,69.5,63.5,57.5,54.0,48.5,50.0,59.5,53.0,65.0,61.5,59.0,54.5,55.5,62.5,60.5,0.3399999999999999,0.02,0.0,0.0,0.0,0.2,0.0,31
CULEX PIPIENS/RESTUANS,T233,42.009876,-87.807277,8,13,0,81.5,61.0,71.5,55.5,62.0,0.0,75.0,74.0,76.0,70.0,66.5,72.0,81.0,63.0,59.0,57.5,54.5,56.0,63.5,57.5,69.5,67.0,67.0,62.5,61.5,68.0,69.5,63.5,57.5,54.0,48.5,50.0,59.5,53.0,65.0,61.5,59.0,54.5,55.5,62.5,60.5,0.3399999999999999,0.02,0.0,0.0,0.0,0.2,0.0,31
CULEX RESTUANS,T233,42.009876,-87.807277,8,2,0,81.5,61.0,71.5,55.5,62.0,0.0,75.0,74.0,76.0,70.0,66.5,72.0,81.0,63.0,59.0,57.5,54.5,56.0,63.5,57.5,69.5,67.0,67.0,62.5,61.5,68.0,69.5,63.5,57.5,54.0,48.5,50.0,59.5,53.0,65.0,61.5,59.0,54.5,55.5,62.5,60.5,0.3399999999999999,0.02,0.0,0.0,0.0,0.2,0.0,31
CULEX PIPIENS/RESTUANS,T079,41.766202,-87.562889,8,2,0,81.5,61.0,71.5,55.5,62.0,0.0,75.0,74.0,76.0,70.0,66.5,72.0,81.0,63.0,59.0,57.5,54.5,56.0,63.5,57.5,69.5,67.0,67.0,62.5,61.5,68.0,69.5,63.5,57.5,54.0,48.5,50.0,59.5,53.0,65.0,61.5,59.0,54.5,55.5,62.5,60.5,0.3399999999999999,0.02,0.0,0.0,0.0,0.2,0.0,31
CULEX PIPIENS,T083,41.754292,-87.590773,8,1,0,81.5,61.0,71.5,55.5,62.0,0.0,75.0,74.0,76.0,70.0,66.5,72.0,81.0,63.0,59.0,57.5,54.5,56.0,63.5,57.5,69.5,67.0,67.0,62.5,61.5,68.0,69.5,63.5,57.5,54.0,48.5,50.0,59.5,53.0,65.0,61.5,59.0,54.5,55.5,62.5,60.5,0.3399999999999999,0.02,0.0,0.0,0.0,0.2,0.0,31
CULEX PIPIENS/RESTUANS,T083,41.754292,-87.590773,8,6,0,81.5,61.0,71.5,55.5,62.0,0.0,75.0,74.0,76.0,70.0,66.5,72.0,81.0,63.0,59.0,57.5,54.5,56.0,63.5,57.5,69.5,67.0,67.0,62.5,61.5,68.0,69.5,63.5,57.5,54.0,48.5,50.0,59.5,53.0,65.0,61.5,59.0,54.5,55.5,62.5,60.5,0.3399999999999999,0.02,0.0,0.0,0.0,0.2,0.0,31
CULEX PIPIENS,T225,41.743402,-87.731435,8,1,0,81.5,61.0,71.5,55.5,62.0,0.0,75.0,74.0,76.0,70.0,66.5,72.0,81.0,63.0,59.0,57.5,54.5,56.0,63.5,57.5,69.5,67.0,67.0,62.5,61.5,68.0,69.5,63.5,57.5,54.0,48.5,50.0,59.5,53.0,65.0,61.5,59.0,54.5,55.5,62.5,60.5,0.3399999999999999,0.02,0.0,0.0,0.0,0.2,0.0,31
CULEX PIPIENS/RESTUANS,T225,41.743402,-87.731435,8,20,1,81.5,61.0,71.5,55.5,62.0,0.0,75.0,74.0,76.0,70.0,66.5,72.0,81.0,63.0,59.0,57.5,54.5,56.0,63.5,57.5,69.5,67.0,67.0,62.5,61.5,68.0,69.5,63.5,57.5,54.0,48.5,50.0,59.5,53.0,65.0,61.5,59.0,54.5,55.5,62.5,60.5,0.3399999999999999,0.02,0.0,0.0,0.0,0.2,0.0,31
CULEX RESTUANS,T225,41.743402,-87.731435,8,7,1,81.5,61.0,71.5,55.5,62.0,0.0,75.0,74.0,76.0,70.0,66.5,72.0,81.0,63.0,59.0,57.5,54.5,56.0,63.5,57.5,69.5,67.0,67.0,62.5,61.5,68.0,69.5,63.5,57.5,54.0,48.5,50.0,59.5,53.0,65.0,61.5,59.0,54.5,55.5,62.5,60.5,0.3399999999999999,0.02,0.0,0.0,0.0,0.2,0.0,31
CULEX PIPIENS,T159,41.732984,-87.649642,8,7,0,81.5,61.0,71.5,55.5,62.0,0.0,75.0,74.0,76.0,70.0,66.5,72.0,81.0,63.0,59.0,57.5,54.5,56.0,63.5,57.5,69.5,67.0,67.0,62.5,61.5,68.0,69.5,63.5,57.5,54.0,48.5,50.0,59.5,53.0,65.0,61.5,59.0,54.5,55.5,62.5,60.5,0.3399999999999999,0.02,0.0,0.0,0.0,0.2,0.0,31
CULEX PIPIENS/RESTUANS,T159,41.732984,-87.649642,8,16,0,81.5,61.0,71.5,55.5,62.0,0.0,75.0,74.0,76.0,70.0,66.5,72.0,81.0,63.0,59.0,57.5,54.5,56.0,63.5,57.5,69.5,67.0,67.0,62.5,61.5,68.0,69.5,63.5,57.5,54.0,48.5,50.0,59.5,53.0,65.0,61.5,59.0,54.5,55.5,62.5,60.5,0.3399999999999999,0.02,0.0,0.0,0.0,0.2,0.0,31
CULEX RESTUANS,T159,41.732984,-87.649642,8,2,0,81.5,61.0,71.5,55.5,62.0,0.0,75.0,74.0,76.0,70.0,66.5,72.0,81.0,63.0,59.0,57.5,54.5,56.0,63.5,57.5,69.5,67.0,67.0,62.5,61.5,68.0,69.5,63.5,57.5,54.0,48.5,50.0,59.5,53.0,65.0,61.5,59.0,54.5,55.5,62.5,60.5,0.3399999999999999,0.02,0.0,0.0,0.0,0.2,0.0,31
CULEX RESTUANS,T099,41.733643,-87.55551,8,6,0,81.5,61.0,71.5,55.5,62.0,0.0,75.0,74.0,76.0,70.0,66.5,72.0,81.0,63.0,59.0,57.5,54.5,56.0,63.5,57.5,69.5,67.0,67.0,62.5,61.5,68.0,69.5,63.5,57.5,54.0,48.5,50.0,59.5,53.0,65.0,61.5,59.0,54.5,55.5,62.5,60.5,0.3399999999999999,0.02,0.0,0.0,0.0,0.2,0.0,31
CULEX PIPIENS/RESTUANS,T009,41.992478,-87.862995,8,5,0,81.5,61.0,71.5,55.5,62.0,0.0,75.0,74.0,76.0,70.0,66.5,72.0,81.0,63.0,59.0,57.5,54.5,56.0,63.5,57.5,69.5,67.0,67.0,62.5,61.5,68.0,69.5,63.5,57.5,54.0,48.5,50.0,59.5,53.0,65.0,61.5,59.0,54.5,55.5,62.5,60.5,0.3399999999999999,0.02,0.0,0.0,0.0,0.2,0.0,31
CULEX RESTUANS,T009,41.992478,-87.862995,8,3,0,81.5,61.0,71.5,55.5,62.0,0.0,75.0,74.0,76.0,70.0,66.5,72.0,81.0,63.0,59.0,57.5,54.5,56.0,63.5,57.5,69.5,67.0,67.0,62.5,61.5,68.0,69.5,63.5,57.5,54.0,48.5,50.0,59.5,53.0,65.0,61.5,59.0,54.5,55.5,62.5,60.5,0.3399999999999999,0.02,0.0,0.0,0.0,0.2,0.0,31
CULEX PIPIENS/RESTUANS,T065,41.778297,-87.752411,8,4,0,81.5,61.0,71.5,55.5,62.0,0.0,75.0,74.0,76.0,70.0,66.5,72.0,81.0,63.0,59.0,57.5,54.5,56.0,63.5,57.5,69.5,67.0,67.0,62.5,61.5,68.0,69.5,63.5,57.5,54.0,48.5,50.0,59.5,53.0,65.0,61.5,59.0,54.5,55.5,62.5,60.5,0.3399999999999999,0.02,0.0,0.0,0.0,0.2,0.0,31
CULEX RESTUANS,T065,41.778297,-87.752411,8,3,0,81.5,61.0,71.5,55.5,62.0,0.0,75.0,74.0,76.0,70.0,66.5,72.0,81.0,63.0,59.0,57.5,54.5,56.0,63.5,57.5,69.5,67.0,67.0,62.5,61.5,68.0,69.5,63.5,57.5,54.0,48.5,50.0,59.5,53.0,65.0,61.5,59.0,54.5,55.5,62.5,60.5,0.3399999999999999,0.02,0.0,0.0,0.0,0.2,0.0,31
CULEX PIPIENS/RESTUANS,T145,41.878114,-87.629798,8,1,0,81.5,61.0,71.5,55.5,62.0,0.0,75.0,74.0,76.0,70.0,66.5,72.0,81.0,63.0,59.0,57.5,54.5,56.0,63.5,57.5,69.5,67.0,67.0,62.5,61.5,68.0,69.5,63.5,57.5,54.0,48.5,50.0,59.5,53.0,65.0,61.5,59.0,54.5,55.5,62.5,60.5,0.3399999999999999,0.02,0.0,0.0,0.0,0.2,0.0,31
CULEX RESTUANS,T145,41.878114,-87.629798,8,1,0,81.5,61.0,71.5,55.5,62.0,0.0,75.0,74.0,76.0,70.0,66.5,72.0,81.0,63.0,59.0,57.5,54.5,56.0,63.5,57.5,69.5,67.0,67.0,62.5,61.5,68.0,69.5,63.5,57.5,54.0,48.5,50.0,59.5,53.0,65.0,61.5,59.0,54.5,55.5,62.5,60.5,0.3399999999999999,0.02,0.0,0.0,0.0,0.2,0.0,31
CULEX PIPIENS,T227,41.728495,-87.600963,8,4,0,81.5,61.0,71.5,55.5,62.0,0.0,75.0,74.0,76.0,70.0,66.5,72.0,81.0,63.0,59.0,57.5,54.5,56.0,63.5,57.5,69.5,67.0,67.0,62.5,61.5,68.0,69.5,63.5,57.5,54.0,48.5,50.0,59.5,53.0,65.0,61.5,59.0,54.5,55.5,62.5,60.5,0.3399999999999999,0.02,0.0,0.0,0.0,0.2,0.0,31
CULEX PIPIENS/RESTUANS,T227,41.728495,-87.600963,8,21,1,81.5,61.0,71.5,55.5,62.0,0.0,75.0,74.0,76.0,70.0,66.5,72.0,81.0,63.0,59.0,57.5,54.5,56.0,63.5,57.5,69.5,67.0,67.0,62.5,61.5,68.0,69.5,63.5,57.5,54.0,48.5,50.0,59.5,53.0,65.0,61.5,59.0,54.5,55.5,62.5,60.5,0.3399999999999999,0.02,0.0,0.0,0.0,0.2,0.0,31
CULEX RESTUANS,T227,41.728495,-87.600963,8,7,0,81.5,61.0,71.5,55.5,62.0,0.0,75.0,74.0,76.0,70.0,66.5,72.0,81.0,63.0,59.0,57.5,54.5,56.0,63.5,57.5,69.5,67.0,67.0,62.5,61.5,68.0,69.5,63.5,57.5,54.0,48.5,50.0,59.5,53.0,65.0,61.5,59.0,54.5,55.5,62.5,60.5,0.3399999999999999,0.02,0.0,0.0,0.0,0.2,0.0,31
CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,8,984,1,81.5,61.0,71.5,55.5,62.0,0.0,75.0,74.0,76.0,70.0,66.5,72.0,81.0,63.0,59.0,57.5,54.5,56.0,63.5,57.5,69.5,67.0,67.0,62.5,61.5,68.0,69.5,63.5,57.5,54.0,48.5,50.0,59.5,53.0,65.0,61.5,59.0,54.5,55.5,62.5,60.5,0.3399999999999999,0.02,0.0,0.0,0.0,0.2,0.0,31
CULEX PIPIENS/RESTUANS,T903,41.957799,-87.930995,8,44,0,81.5,61.0,71.5,55.5,62.0,0.0,75.0,74.0,76.0,70.0,66.5,72.0,81.0,63.0,59.0,57.5,54.5,56.0,63.5,57.5,69.5,67.0,67.0,62.5,61.5,68.0,69.5,63.5,57.5,54.0,48.5,50.0,59.5,53.0,65.0,61.5,59.0,54.5,55.5,62.5,60.5,0.3399999999999999,0.02,0.0,0.0,0.0,0.2,0.0,31
CULEX PIPIENS,T209,41.740641,-87.546587,8,4,0,81.5,61.0,71.5,55.5,62.0,0.0,75.0,74.0,76.0,70.0,66.5,72.0,81.0,63.0,59.0,57.5,54.5,56.0,63.5,57.5,69.5,67.0,67.0,62.5,61.5,68.0,69.5,63.5,57.5,54.0,48.5,50.0,59.5,53.0,65.0,61.5,59.0,54.5,55.5,62.5,60.5,0.3399999999999999,0.02,0.0,0.0,0.0,0.2,0.0,31
CULEX PIPIENS/RESTUANS,T209,41.740641,-87.546587,8,24,0,81.5,61.0,71.5,55.5,62.0,0.0,75.0,74.0,76.0,70.0,66.5,72.0,81.0,63.0,59.0,57.5,54.5,56.0,63.5,57.5,69.5,67.0,67.0,62.5,61.5,68.0,69.5,63.5,57.5,54.0,48.5,50.0,59.5,53.0,65.0,61.5,59.0,54.5,55.5,62.5,60.5,0.3399999999999999,0.02,0.0,0.0,0.0,0.2,0.0,31
CULEX RESTUANS,T209,41.740641,-87.546587,8,6,0,81.5,61.0,71.5,55.5,62.0,0.0,75.0,74.0,76.0,70.0,66.5,72.0,81.0,63.0,59.0,57.5,54.5,56.0,63.5,57.5,69.5,67.0,67.0,62.5,61.5,68.0,69.5,63.5,57.5,54.0,48.5,50.0,59.5,53.0,65.0,61.5,59.0,54.5,55.5,62.5,60.5,0.3399999999999999,0.02,0.0,0.0,0.0,0.2,0.0,31
CULEX PIPIENS/RESTUANS,T102,41.750498,-87.605294,8,2,0,81.5,61.0,71.5,55.5,62.0,0.0,75.0,74.0,76.0,70.0,66.5,72.0,81.0,63.0,59.0,57.5,54.5,56.0,63.5,57.5,69.5,67.0,67.0,62.5,61.5,68.0,69.5,63.5,57.5,54.0,48.5,50.0,59.5,53.0,65.0,61.5,59.0,54.5,55.5,62.5,60.5,0.3399999999999999,0.02,0.0,0.0,0.0,0.2,0.0,31
CULEX RESTUANS,T102,41.750498,-87.605294,8,7,0,81.5,61.0,71.5,55.5,62.0,0.0,75.0,74.0,76.0,70.0,66.5,72.0,81.0,63.0,59.0,57.5,54.5,56.0,63.5,57.5,69.5,67.0,67.0,62.5,61.5,68.0,69.5,63.5,57.5,54.0,48.5,50.0,59.5,53.0,65.0,61.5,59.0,54.5,55.5,62.5,60.5,0.3399999999999999,0.02,0.0,0.0,0.0,0.2,0.0,31
CULEX PIPIENS,T115,41.673408,-87.599862,8,7,0,81.5,61.0,71.5,55.5,62.0,0.0,75.0,74.0,76.0,70.0,66.5,72.0,81.0,63.0,59.0,57.5,54.5,56.0,63.5,57.5,69.5,67.0,67.0,62.5,61.5,68.0,69.5,63.5,57.5,54.0,48.5,50.0,59.5,53.0,65.0,61.5,59.0,54.5,55.5,62.5,60.5,0.3399999999999999,0.02,0.0,0.0,0.0,0.2,0.0,31
CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,8,37,0,81.5,61.0,71.5,55.5,62.0,0.0,75.0,74.0,76.0,70.0,66.5,72.0,81.0,63.0,59.0,57.5,54.5,56.0,63.5,57.5,69.5,67.0,67.0,62.5,61.5,68.0,69.5,63.5,57.5,54.0,48.5,50.0,59.5,53.0,65.0,61.5,59.0,54.5,55.5,62.5,60.5,0.3399999999999999,0.02,0.0,0.0,0.0,0.2,0.0,31
CULEX RESTUANS,T138,41.726465,-87.585413,8,1,0,81.5,61.0,71.5,55.5,62.0,0.0,75.0,74.0,76.0,70.0,66.5,72.0,81.0,63.0,59.0,57.5,54.5,56.0,63.5,57.5,69.5,67.0,67.0,62.5,61.5,68.0,69.5,63.5,57.5,54.0,48.5,50.0,59.5,53.0,65.0,61.5,59.0,54.5,55.5,62.5,60.5,0.3399999999999999,0.02,0.0,0.0,0.0,0.2,0.0,31
CULEX PIPIENS,T089,41.723195,-87.64997,8,3,0,81.5,61.0,71.5,55.5,62.0,0.0,75.0,74.0,76.0,70.0,66.5,72.0,81.0,63.0,59.0,57.5,54.5,56.0,63.5,57.5,69.5,67.0,67.0,62.5,61.5,68.0,69.5,63.5,57.5,54.0,48.5,50.0,59.5,53.0,65.0,61.5,59.0,54.5,55.5,62.5,60.5,0.3399999999999999,0.02,0.0,0.0,0.0,0.2,0.0,31
CULEX PIPIENS/RESTUANS,T089,41.723195,-87.64997,8,6,0,81.5,61.0,71.5,55.5,62.0,0.0,75.0,74.0,76.0,70.0,66.5,72.0,81.0,63.0,59.0,57.5,54.5,56.0,63.5,57.5,69.5,67.0,67.0,62.5,61.5,68.0,69.5,63.5,57.5,54.0,48.5,50.0,59.5,53.0,65.0,61.5,59.0,54.5,55.5,62.5,60.5,0.3399999999999999,0.02,0.0,0.0,0.0,0.2,0.0,31
CULEX PIPIENS,T090,41.868077,-87.666901,8,3,0,81.5,61.0,71.5,55.5,62.0,0.0,75.0,74.0,76.0,70.0,66.5,72.0,81.0,63.0,59.0,57.5,54.5,56.0,63.5,57.5,69.5,67.0,67.0,62.5,61.5,68.0,69.5,63.5,57.5,54.0,48.5,50.0,59.5,53.0,65.0,61.5,59.0,54.5,55.5,62.5,60.5,0.3399999999999999,0.02,0.0,0.0,0.0,0.2,0.0,31
